text	label
The first look at Jessica Cameron's MANIA via @ScareTissueCom http://t.co/eqLnC1ItPK @ManiaTheMovie @JessicaCameron_	0
Everone supports Fawad alam:D-No fawad no cricket:D-#Supportfawad-#Usman http://t.co/yRHonio84x	1
You've seen #been www.MonsterMMORPG. com since. gist of #MonsterMMORPG #darumaka	0
Pretty much the real thing #danksmom http://t.co/IZoLRKldU4	1
BetVictor Nice to see that someone finally realized how funny Mark Lawrenson is and gave him more work. He's a hoot. #goodgrief	1
@_laurenmills14 or maybe she drips herself into death lol	0
Who wants a Christmas elf tattooed on her? That's the dumbest shit I've ever heard. #sorryimstoned #inkmasterfinals #inkmasterrivals	0
LOL and now you can't see if blocked, best thing you can do is install another browser @Chief1787 @Hankin57	0
Tonight I'm going to @Annex Bar. #goodboy http://t.co/bf5EviebWU	0
@DianeKingShow looks great today Diane, it's not fair that you're not on anymore. enough Diane	1
@BlogOfErised an old fart to another: are you ever too tired to get up and go to bed? #all the time	0
Me and @Palmster27 were just awesome.	0
But this she was white!.IOW guilty of racism by fact of skin color.#Ferguson taught me that.	1
The #bronut works best in combination with these #mentissues. wants to see this #'sneeze' http://t.co/qCQVL0pqz5	1
The late brother Kajwangs is dead and kan occupy the seat but raila	0
@rikkiblack69 @SirTomhunter @MarieMacklin @RoyalAwesome asked back to be models next month	1
We're going to the Hotel Vegas, it's a 1968 thematic party.	0
, RTed that, because yes, that makes sense	1
#Sport -- #Carrick #replaces #Fletcher as #Man #United #vice-#captain. http://t.co/vTYg68Kggy via @reuters	0
Two hours to drive 30 miles of Cheshire Manchester yesterday.	0
#trolls looking for #trolls. The second coming soon. #itm #noagenda http://t.co/hcxDHHxc73	1
I can't wait to see how many Beats headphones appear in the gym after Christmas	1
Look, we have another storm in Sydney.	1
Google's biggest travel hack will make flights much easier. http://t.co/A8Et9RK3WI #tech #business	0
@garyjoelclement @nationalpost Let the western bastards freeze bank accounts in the dark! #seewhatidid #readpeople	1
"""@MaddentheTwiggy: So happy that I got an offer from Trinity Laban, I would take Greenwich every day over Leeds"" Leeds is where it is at :dancer::raised_hand:"	1
35 amazing followers last week and there will be more tomorrow. Grow with http://t.co/x5q91sZ8zk	0
Jim's cookies have won, Nikki is dead, but everyone has to go to @Zelomn to enjoy @Ben_Spangler's great pastries! http://t.co/LCYax4wPc2	0
My vision looks like this = let me enjoy my first winter outside through a peephole #growingwinter http://t.co/BiMXhC7WhB	1
@ShowbizSecrets not surprised, it was epic.	0
"""I speak # because I want to save # someone. I speak because I like. Who am I # to save... http://t.co/Is06GSAnLQ"	0
:ok_hand_sign::ok_hand_sign::ok_hand_sign::ok_hand_sign::ok_hand_sign:	0
Sneez when you have to pee #jusygirlythings	1
"""I encourage you to educate yourself"""	1
D-1 Test first day :Siegschaftshand::Siegschaftshand::Begleitungsbuch #Begleitungsbuch #Begleitungsbuch #Begleitungsbuch #Begleitungsbuch #Begleitungsbuch #Begleitungsbuch #Begleitungsbuch #Begleitungsbuch	1
#Celtics RT @SeanGrandePBP: Jameer Nelson will start in his return to Orlando tonight. Marcus Smart will come from the bank.	0
==References====External links==*Official website	0
I love the hypocrisy of the holidays.	1
Another day in paradise haha	1
He's got a candidate injury tied to his name and only six months younger.	0
The guy who told me money isn't all that's being discussed with his son about money in public.	1
If someone has been quite vocal against liberals but supports @P_Musharraf at the same time :)	1
"""@tellychakkar: Vote-Who is the most underrated actor? http://t.co/9OC9BuNaeD http://t.co/ueDA2ETs6W""#Tink jimmy#oters gained fame in"	0
To be honest, the tide was high on the beaches in #lagos and it got higher than the night crawled up http://t.co/gkwKJvTrku	0
~ @Exposing_UKIP @UKIP haha that's cool! I had the feeling that I would need to take into account the actual racist comments. Stop the good fight ;)	0
My favorite new app is Chicago Comedy Scene (CCS_Radio). You should check it out. #Chicago #Comedy	0
@JafarBalarabe @GovElrufai2015 @elrufai2015 @elrufai for Elrufai#he represents the masses#so it's our victory#	0
"@robcarrphoto Autoincorrect strikes again. ""...when it's worth it."""	1
@SouthsideSteve Excellent, respectful interview from #JohnSchneider & #TomWopat last week! Loved your lack.	0
"I have an ""attitude"" because you think you're hot shit at a buffet restaurant."	1
Turning in my paper then come home and learn #perfectday	1
It's clogged because I haven't eaten shit for three weeks.	1
Is it Friday? *severe sigh* Nooo. It's all Wednesday~! What a MESS. Wait 2 more days.	0
• Affiliate marketing blog post on the way, but in the meantime some tips from the experts: http://t.co/cvfgpgHzEb #howitworks #marketingnewbie	0
My husband thinks I'm crazy because I'm my tape dispenser. Hehe. I'm practically so... http://t.co/rhKEpQ7pWs	1
It took 4-5 hours, but in the end, Morosi was right and Nightengale sources were wrong.	0
· MAMA - a Korean award show that will take place in Hong Kong and will be titled by an American artist	1
From @D_Shariatmadari - 10 dictations from Brussels ruining life in the UK http://t.co/c33NQypiQZ http://t.co/5kpDMwRWTA	1
I'm so good at singing.	1
Dear Manila, I am with your traffic twin - Bangkok! yahoo @ Sirat Express way http://t.co/qdVpu9wZEc	1
Atheists celebrate Christmas...................................................................................................................	1
I hope I can recover from fever today. I have to start with strama.	0
I feel most comforted when the false informants are the loudest. #Pleasedontspeak	1
@DJDARO1 It's not fair that you have a lie & I'm up early for college and it's fucking cold:coming_bus::snowflake::snowman_without_snow::face_savouring_delicious_food: #fair #lucky #duck	0
Can you show me what you've been drinking now?	0
I am hungover and will stay at the end until 4 :'(	0
That's your opinion, which means nothing like mine ;) they're in.	0
#Minister #critical about #Train #Deals http://t.co/IIQaJzqIXz	0
That was a nice text to wake up.	1
"Popular as the ads for the woman in black 2 say ""You won't sleep for weeks""...as you sell it to me :flushed_face: #SheNeverLeft"	1
"The distribution of the name ""Spike"" in the U.S. RT @randal_olson baby name. #dataviz Source: http://t.co/Wam4OzLfWo"	1
JFK BAGGAGAGE IDIOTS OF THE STEEL SHIT RIGHTOUTA YOUR LUGGAGE!,SCHOCKEND?,UMMM SOTHEY HIRE MORONS!,PUT THE ARMY IN THERE!	1
NintendoAmerica's waiting... there's a New Wii U?	1
The perfect way to start my morning	1
A TSA agent thinks my first name is Bowie #Womenmeup.	0
I'm hurt, but I still love you	0
On a small diet http://t.co/UsLZOgYmEx	1
AnnamarieRxoxo We study hard. :Books::speak-no-evil_monkey: #procrastinators :woman_with_bunny_ears:	1
Feel bad, confused about NY Cop controversy. That's on the camera. @michael brown @ferguson so clear #love your neighbor	0
All 1 looks the same. Each model depends on the 4th day. #samsung #recommended	0
The 2-hour sleep put me in hyper mode	1
Twirra is not a place. RT @TWEET_BaBaLaWhere: Twitter is a place where virgins will make Twittern sexual & Hoes will make saints...	1
The Grinch Stole My Sanity http://t.co/ufecic7o0f via @Etsy #lol #fun #funny http://t.co/vZanL412f0	1
So despite the fact that I had to study until 4 and wake up at 7, I think this day will be great :unamused_face:	1
I was really happy to hear that all NBC hockey talking heads showed Ovechkin strong Corsi & +4 status this season.	1
#USA: Senate summary report on the #CIA detention program must end history http://t.co/eFNfDOXclr # http://t.co/thk4aZ7OZE	0
@richdiced yup, more is definitely MORE! #fosho #merrycuteness	0
This story essay is literally shitting on me.	0
I love to wake up from a dead sleep, to two fire trucks roaring past my window :sleeping_face::fire_engine::ambulance:	1
I love to be wide awake at 4 in the morning. #Insomnia #nosleepdezember	1
Thank you for thanking me for looking out of you and taking care of you!!	1
AHHH WINNER AND EPIK HIGH. #2014MAMA	0
The love of being comfortable in my room:smiling_face_with_open_mouth::thumbs_up_sign:	1
"""@Irrational_Fan: I can't stand to see a #UKvsLOU game with a Louisville fan! They're as bad as Steelers fans. #BBN"" @DonnieDruin"	1
This photo of @celinedions pool about @richpayne88 really brightened my morning... http://t.co/ULHQFtbCdP	1
~ @philoliverh @nat_401 yea they keep bardgin in things they don't care at all. a hobby sjws! ~ Also baby metal is beautiful. ~	0
I can't believe Ash did that, too funny #Tolo #Nie http://t.co/Ln0HR11hAq	1
Other vaccines are exactly what we need.----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------	1
I don't love sleeping, it's the best.	1
I can't even watch anime in Japan...	1
Finally, he went to the doctor and felt so much better.	0
The game @Bungie we have ground for our equipment and now they are worthless, thank you	1
Thanks u to all u beautiful ppl who speak extra loud when I try to watch TV I love you guys so much #srslyofALLrooms	1
@Fit_Motivator: You may NOT have both RESULTS or excuses.	0
I'm up early to get the previous bus, & I miss it!! Now I have to wait... Well, this day starts wonderfully..	1
Well, today's going to a great start, might as well be Monday	1
@washingtonpost WOW, so now things will change? Never heard of the opposition. Please choose it works so well	1
@Slate Personal Protection, 2. Change. There's nothing to see here. #SMFH	1
I'm not sure if Oxford Brookes University is part of Oxford University, yet his resume is impressive!	1
I'm just arguing with the insurance company.	1
But the US HIPPA laws forbid the psychiatrist to release info @serpentina66 @MetroNewsCanada	0
@yurko40a NO, there are 'just' some Finnish #Snipers working with the fascists in Kiev! Nice guys,!	1
My dorm is really creepy when I'm the only one in it... :confounded_face:	0
A beautiful day for mountaineering...#NewZealand #earnaview http://t.co/5jtti5qCcH	0
"In a place where the word ""job"" means stealing"	0
I think Tori is actually my favorite person on this earth tbh	0
Yes, they are all our brothers/sisters, if you speak as you are our Father in heaven.	0
@cllr_alambrisis @Merton_Rat No answer. What a surprise.	1
.@7eleven Big Gulps for health care http://t.co/CNuAviEMPY	1
Amen, that's because they have respect for themselves. http://t.co/vWIPkscXzV	0
#Olivian_Forever oh yeah!!! 2. :D #HoldThe applause hahaha lol <33	1
The finale is over! Stress-free.Kant wait!!!:Airplane::heavy_black_heart:::Christmas_tree:	0
I never expected you to love as much as you did when I first met you @RBRNetwork1 @BrianBullinger @goteamslots	0
@CollegeGameDay fan-freakin-tastic! Can't wait	1
There was a point where the effort came only in one direction. I went and that there was a 180° change of direction.	1
Absolutely great, no lesson from half 10 to half 3 today #zzzz	1
Grandad is watching absolute shit on the TV. No seriously, it's on a channel I've never heard of before?! #FunChristmas!	1
No one can deny this. #career #gita such a #profound word. http://t.co/tdBpLsXSN4	0
It was only 30 minutes in class n i already wana kio itself.a.mornin.person	0
@bensaufley @jimmystagger @NERevolution @GilletteStadium actually I think Henry is unbeaten on Turf in @MLS @TimbersFC	1
'All we do is eat, watch movies and throw the shit apart' :face_with_tears_of_joy: #RelationshipGoalsSuccessful	1
Just in case you thought you had a blank job check from this guy. #2a--#HappyNewYear.http://t.co/OXybfwwWb6 http://t.co/BomYzJpvT9	0
. @DariusManson @ScotsFyre @AlfonZoRachel @WayneDupreeShow @CaseyParksIt's Yes, you are, but it also shows your ignorance and hatred.	0
"@tysonmanker @FoxNews Wow. Catch up with the news. ""False Intelligence"" found not to be wrong. See Wikileaks and other sources."	0
Is that @GoodDaySac call that a train show wreck. Way to respect the guest, guys	1
